company,category,sub_category,question,answer,collected_at,source_url
KGM,차량정비,,타이어 공기압이 너무 낮거나 높을 경우 어떤 현상이 발생하나요?,"규정 공기압보다 너무 높은 공기압이 주입되면, 타이어가 팽창하기 때문에 승차감이 나빠져 운전자가 쉽게 피로감을 느낄 수 있으며 타이어 이상 마모, 타이어 중앙부에 조기 마모가 발생할 수 있습니다. 반면 공기압이 낮으면 승차감은 좋아질 수 있습니다만, 스탠딩 웨이브 현상이 발생할 수 있으며, 반복하여 발생할 경우 타이어가 파열되어 안전에 치명적일 수 있습니다. 또한, 타이어 트레드 부(고무층 사이의 홈)의 양 가장자리에 편마모가 발생하거나 노면과 접지력이 떨어져 제동 및 조향 성능이 저하되어 연비와 제동거리에 악영향을 끼치게 됩니다. 이에 공기압을 주기적으로 점검한다면 규정 공기압을 유지해 주시고, 자주 점검하지 않는다면 공기압은 자연적으로 감소하므로 10% 정도 더 주입해 주시는 것이 좋습니다. ※ 스탠딩 웨이브 현상이란? : 일반적으로 타이어는 노면에 닿으면 변형되고 노면에서 떨어지면 내부 압력에 의해 원상태로 복원되는데, 공기압이 부족한 상태로 고속 주행할 경우 타이어가 변형 후 다음 접지 시점까지 복원되지 못하고 변형 부위가 물결처럼 변형되는 현상.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,차량 할부구입시 필요한 서류가 궁금합니다.,"□ 개인(개인사업자) 1.인감증명서 : 차량구입용 1통, 대출신청용 1통, 차량 근저당설정용 1통(단, 근저당 설정시) 2. 주민등록등본 1통(개인사업자는 사업자등록증 사본) 3. 주민등록증(운전면허증)사본 4. 각종 자격 증빙서류 사본1부(해당자격에 따라 제출) : 재직증명서 사본, 근로소득원천징수 영수증사본, 재산세 과세증명서 원본 및 등기부등본(토지, 건물)원본 □ 법인 1.법인인감증명서 : 차량구입용 1통, 대출신청용 1통, 차량근저당설정용 1통(단, 근저당 설정시) 2.사업자등록증 사본 1통 3. 법인등기부등본 1통 4. 각종증빙서류 1통 □ 연대보증인 1. 인감증명서 : 차량구입 연대보증용 1통, 대출신청 연대보증용 1통, 공증용 1통(단, 필요시) 2. 재산세 과세증명서 1통 및 위 각종자격증빙서류 1부 ※ 자세한 내용은 대리점에 문의 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,기타,,뷰티풀 코란도와 베리 뉴 티볼리의 딥 컨트롤(Deep Control)이 무엇인가요?,"딥 컨트롤(Deep Control) 은 레이더와 카메라를 통해 주변 상황을 완벽하게 스캐닝하여 차량을 제어하는 최첨단 자율주행 시스템입니다. 이러한 딥 컨트롤 시스템에는 다음과 같은 기능이 포함되어 있습니다. ① 인텔리전트 어댑티브 크루즈 컨트롤 (IACC : Intelligent Adaptive Cruise Control) : 차량 속도와 앞차와의 거리를 설정해 놓으면 자동으로 감속/가속/조향까지 제어하는 기능 ② 탑승객 하차 보조 (SEW : Safety Exit Warning = EAF: Exit Assist Function) : 하차 시 후측방으로 차량 접근하는 경우 경고 표시 및 경보음 발생 ③ 안전거리 경보(SDA /Safety Distance Alert) : 운행 속도 대비 전방 안전거리 미확보 시 경보 발생 ④ 앞차 출발 알림 (FVSW : Front Vehicle Start Warning = FVSA: Front Vehicle Start Alert) : 정차 중 앞차 출발 시 팝업과 경고음 발생 ⑤ 후측방 접근 충돌 방지 보조 (RCTA : Rear Cross Traffic-collision Assist = RCTAi: Rear Cross Traffic Alert Intervention) : 후측방으로 접근하는 차량과의 충돌 위험이 예상될 때 긴급 제동 ⑥ 후측방 접근 경고 (RCTW : Rear Cross Traffic Warning = RCTA: Rear Cross Traffic Alert) : 주차 등 후진 시 후측방으로 접근하는 물체나 차량이 감지되면 위험을 경고 ⑦ 전방 추돌 경보 시스템 (FCW = FCWS: Forward Collision Warning System) 및 ⑧ 긴급 제동 보조 시스템(AEB = AEBS: Autonomous Emergency Braking System) : 주행 중 전방 차량과의 충돌이 예상되는 경우 경보음 발생 및 충돌을 완화시킬 수 있도록 제동 보조 ⑨ 차선 이탈경보 시스템 (LDW = LDWS: Lane Departure Warning System) 및 ⑩ 차선 유지보조 시스템 (LKA = LKAS: lane Keeping Assist System) : 방향지시등 작동하지 않은 상태로 차선을 밟거나 이탈하려고 할 때 경고음 발생 및 EPS 기능의 도움을 받아 조향 제어 ⑪ 스마트 하이빔 (SHB : Smart High Beam = HBA: High Beam Assist) : 앞 차량의 미등, 맞은편 차량의 전조등, 주변 밝기를 감지하여 자동을 상향등이나 하향등으로 자동 전환 ⑫ 사각지대 감지 시스템 (BSW : Blind Spot-detection Warning = BSD: Blind Spot Detection) : 후방의 사각지대에 차량이 감지되면 아웃사이드 미러에 경고등 점등 ⑬ 차선변경 경보 시스템 (LCW : Lane Change Warning = LCA: Lane Change Assist) : 차선 변경 시 후방에서 빠른 속도로 접근하는 차량을 감지하면 아웃사이드 미러에 경고등 점멸 및 경보음 발생 ⑭ 고속도로 안전속도 제어(SSA: Safety Speed Assist = NICC: Navigation Intergrated Cruise Control) : 고속도로 주행 시 내비게이션의 단속 카메라 정보와 차선 중심 추종 제어를 통해 고속도로 주행 보조 기능 ⑮ 부주의 운전경보 시스템 (DAW : Driver Attention Warning = DAA: Driver Attention Alert) : 차량 주행 패턴과 전방 카메라에 수집된 정보를 분석하여 주의 운전 레벨 및 경고 표시 ※ KG모빌리티 블로그 참고 ☞ https://allways.kg-mobility.com/딥컨트롤로-완성하는-자율주행의-미래/ ☞ https://allways.kg-mobility.com/초보운전-장롱면허-운전가-걱정-끝-뷰티풀-코란도가/",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,스마트 도어 자동 잠김(오토 클로징) 기능을 설정할 수 없습니다. [장기주차모드],"최근 양산되는 차량에 적용된 장기주차모드는, 주차 상태에서의 배터리 소모를 최소화하기 위해 어프로치 기능 등이 작동하도록 스마트키가 주변에 있는지 스마트키 모듈에서 주기적으로 검색하는 기능을 OFF 하는 기능입니다. ※ 설정 방법 : 계기판 사용자 설정 메뉴 → 차량 설정 → 편의 기능 → 장기주차모드 : 체크 이에 장기주차모드가 설정(체크)된 상태에서는, 계기판의 사용자 설정 항목 중 스마트 도어 자동 잠김(오토 클로징)과 오토 어프로치, 스마트 테일게이트 항목이 비활성되거나 활성 상태라도 설정할 수 없어 해당 기능을 사용하실 수 없습니다. 그래서 스마트 도어 자동 잠김(오토 클로징) 기능을 설정하시려면, 먼저 장기주차모드를 해제 후, 스마트 도어 자동 잠김(오토 클로징)과 오토 어프로치, 스마트 테일게이트 기능을 설정해 주시기 바랍니다. 참고) 장기주차모드는 배터리 전원을 직접 차단하는 것은 아니다 보니 실제 차량 배터리 방전 여부는 배터리 상태나 차량에 설치된 전기 장치 유무에 따라 달라지므로, 실제 장기간 주차를 해야 한다면 배터리 (-)단자를 탈거해놓는 것이 좋습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,IR 자료실,,"2023년 이후, 주가는 장기간 하락 추세입니다. 주가 부양 계획에 대해 설명해주세요.","현재 KG 그룹 4 개 상장사 (KG 스틸 , KG 케미칼 , KG 이니시스 , KG 모빌리언스 ) 는 밸류앱 계획 및 주주 환원 정책 등을 공시하였습니다 . KGM 은 KG 가족사 편입 이후 , 꾸준히 재무구조 개선을 추진중이며 , 향후 구체적인 방안을 마련하여 신속히 공시하여 투명하게 안내드릴 것을 약속 드립니다 . 다만 , 현재의 재무구조로는 배당정책을 포함한 주주 환원 정책 실현이 현실적으로 어렵다는 송구의 말씀을 드립니다 .",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,기타,,긴급출동에 대해 알려주세요.,"긴급출동이란, 차량 운행이 불가능하거나 운행 시 위험하다고 판단될 경우 현장에서 응급 조치 또는 견인 조치 요청하는 서비스입니다. 차량 보증기간 이내에 발생한 품질문제일 경우 무료로 운영되며, 보증기간 경과되었거나 고객님 귀책이 있을 경우에는 출동비(주간: 10,000원, 야간 및 공휴일: 15,000원)가 부과됩니다. 그리고 평일 오후 5시 30분~익일 8시 30분까지, 토요일 오후 12시 30분 이후, 공휴일 및 일요일의 경우 아래 7가지 사항만 조치 가능하며, 삼성 애니카에서 출동 나가는 점 참고해 주시기 바랍니다. 1) 도어 잠김 2) 배터리 방전으로 인한 점핑 3) 타이어 펑크/파스 4) 연료 부족으로 인한 주유 5) 견인 6) 차량 구난 7) 스마트 키, 이모빌라이저 키 등 코딩이 필요한 경우 ☞ 수신자 부담 전화번호 ☎ 080-500-5582, 안내음성 시 1번 연결",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,KG모빌리티 순정 부품 확인방법이 궁금합니다.,"소모성 부품을 위주로 규격 부품에는 홀로그램을 부착하고 있으며, 규정 부품을 구입하실 때는 홀로그램 및 KG모빌리티의 로고가 인쇄된 포장박스를 확인하시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,계기판에 엔진오일 압력 경고등이 점등됩니다. 어떻게 해야 하나요.,"1. 엔진오일 압력(레벨) 경고등은 시동을 켠 후 시동 스위치 'ON'에서 일정 시간 점등되었다가 소등됩니다. 이는 엔진 오일 압력이 정상인지 점검하고, 엔진오일 압력 센서와 계기판과의 정상 통신을 점검하기 위한 정상 점검 과정입니다. 2. 운행 중 엔진오일 압력 경고등이 점등된다면, 엔진오일이 순환되지 않는 등의 윤활계통 이상이거나 엔진오일 부족이 주원인이므로 엔진이 소착될 수 있습니다. 이 때문에 당사 긴급출동 상황실 또는 보험사로 저희 서비스 네트워크로 견인하여 입고해 주시기 바랍니다. ☞ KG모빌리티 긴급출동 상황실 ☎ 080-500-5582 / 1번 연결 ※ 당사 긴급출동 통해 견인 시, 보증기간이 경과하였거나 보증기간 이내라도 품질문제가 아닌 경우 출동 비용과 거리에 따라 견인 비용이 청구됩니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,KG모빌리티 출고장은 어디에 위치하고 있나요?,○ 출고사무소 경기도 평택시 칠괴동 150-3번지 KG모빌리티 평택공장 후문 출고센터 ☎ (031) 610 - 1382/1385,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,"주소나 개명한 이름, 비밀번호 등 회원 정보의 변경은 어떻게 하나요?","주소, 연락처, 비밀번호 등의 회원 정보는, 홈페이지에 로그인하신 후 화면 상단의 [ 마이페이지 → 회원정보 수정 ]에서 변경하실 수 있습니다. 그러나 이름은 고객님께서 직접 변경하실 수 없으니 고객센터(☎ 080-500-5582 / 4번 연결)로 연락해 주시기 바랍니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,신차 등록 절차에 대해 알고 싶습니다.,"○ 신규 등록 서류 구비 - 자동차 제작증, 세금계산서, 책임보험 가입 증명서, 임시운행허가증, 임시운행번호판 (단, 임시운행번호판 미발급 시 임시운행허가증과 임시운행번호판은 해당되지 않습니다) ○ 차량 등록 절차 - [신규등록 서류 접수 → 등록 부대비용 고지서 발급 → 통합취득세, 공채매입 필증, 안전협회비, 번호판 부착대 납부 → 자동차 등록증과 번호판 수령→ 자동차 번호판 봉인] 절차로 이루어집니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,구매/영업,,차량구매 시 차량 대금을 입금할 수 있는 계좌가 따로 있나요?,"자동차 매매대금은, 별도로 발급되는 고객 전용 가상계좌로 입금해 주셔야 인정되며, 그 외에는 보호받으실 수 없습니다. 고객님 전용계좌는, 차량 계약 후 계약자 본인의 가상계좌(예금주명 : 홍길동KG모빌리티)를 문자로 안내해 드리고 있으며, 신한은행과 농협 중에서 선택하실 수 있습니다. 지정된 고객 전용 가상계좌는 계약하신 대리점 업무과 또는 오토매니저에게 문의하시면 확인 가능합니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,기어레버를 P나 N으로 이동하면 딸깍 딸깍 소음이 발생합니다. 정상인가요??,"주행 중 안전 및 자동변속기 보호를 위해 P록(Lock) 또는 N록이나 R록 기능이 적용되어 있기 때문에, 시동 중 또는 IGN ON 상태에서 브레이크를 밟지 않으면 P 또는 N, R에서 기어레버가 이동하지 않도록 고정됩니다. 이에 따라 록 기능이 적용된 단수에서 기어레버를 이동하기 위해 브레이크를 밟는 경우, 기어레버 하단부에서 기어레버를 고정하고 있던 록킹 솔레노이드 밸브가 작동하기에 가벼운 소음과 충격이 발생할 수 있습니다. 다만, 기어레버가 이동되지 않는 경우, 브레이크 스위치 신호 이상 또는 록킹 솔레노이드 밸브의 이상일 수 있으니 가까운 서비스 네트워크 통해 차량 점검 후 자세한 안내를 받아 주시기 바랍니다. ☞ 기어레버가 이동되지 않는 경우, 기어레버 단수 표시부 하단의 오목한 부분을 볼펜 등으로 눌러 록킹 솔레노이드 밸브 작동부를 누른 상태로 기어레버를 이동하실 수 있습니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,요소수 보충주기와 사용 가능한 제품은 뭔가요?,"요소수는 부족할 경우 보충하셔야 하며, 요소수 부족 경고는 요소수의 잔량으로 주행할 수 있는 거리에 따라 다음과 같이 3단계로 나누어 발생합니다. 1단계 - 주행가능거리 2,400km 잔여 시점부터 요소수 부족 경고 문구(200km 또는 4시간마다 15초 동안)가 표시되며, 해당 경고 발생 시 6L 이상의 요소수를 보충하셔야 합니다.(코란도 / 티볼리는 5L) 2단계 - 주행가능거리 800km~0km 잔여 시점부터는 경고음이 한번 출력되며, 경고등 및 경고 문구가 지속하여 표시됨으로, 10L 이상의 요소수를 충분히 보충하셔야 합니다.(코란도 / 티볼리는 7L) 3단계 - 주행 중 '요소수가 고갈되어 재시동이 불가합니다!'라는 경고 문구와 경고음/경고등 발생 시 주행은 가능하나 재시동이 불가하므로 즉시, 요소수를 충분히 보충하셔야 합니다. ※ 요소수 주입 완료 후 바로 시동을 걸 경우, 일시적으로 시동이 걸리지 않을 수 있으니 요소수 레벨 게이지 상승이 완전히 멈출때까지 기다린 후 시동을 걸어 주시기 바랍니다. 또한, 요소수는 반드시 ISO 22241/국제표준규격에 맞는 정품 요소수만을 사용하셔야 하며, 불량 요소수 사용 시 차량 시스템에 심각한 손상뿐만 아니라 차량 운행이 안 될 수도 있습니다. ※ 요소수 셀프 주입 방법 : https://allways.kg-mobility.com/2019-g4렉스턴-heritage-요소수-셀프-주입-방법은/",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,IR 자료실,,"KD사업 (사우디아라비아, 베트남) 현재 진행상황에 대해 설명해주세요.","사우디아라비아 KD 사업은 2025 년 기준 , 당초 8 천 여대 현지 생산 계획이 있었으나 , 현지 사정에 따라 지연되며 2026 년 1 월을 변경 목표 일정으로 차질없이 추진하고 있습니다 . 베트남 KD 사업은 당초 일정과 동일하게 순조롭게 진행되고 있으며 , 2026 년 4 월부 현지 생산 예정에 있습니다 .",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,후진 시 차량이 저절로 제동되는데 정상인가요?,"후측방 충돌 보조 기능(RCTA : Rear Cross Traffic-collision Assist)이 작동하며 저절로 제동될 수 있습니다. 후측방 충돌 보조 기능(RCTW : Rear Cross Traffic Warning) 기능이란, 코란도나 티볼리의 딥컨트롤 패키지 또는 올뉴렉스턴이나 렉스턴 스포츠/칸의 스마트 드라이빙 패키지의 후측방 경고 시스템에 포함된 기능으로, 8~10km/h 이하의 속력으로 후진하는 중, 후측방에서 24km/h 이하의 속력으로 접근하는 차량과 약 3초 내 충돌이 예상되면 경고음 발생(후측방 접근 경고 / RCTW : Rear Cross Traffic Warning)되며, 경고음 발생되는 상태에서 0.8초 이내에 충돌이 예상되면 자동으로 제동(RCTA)됩니다. 동시에 아웃사이드 미러의 경고등이 점멸 및 경고음도 발생되고, 계기판에 경고 문구도 표시됩니다. ※ 후측방 접근 경고 기능(RCTW)만 적용된 차량도 있습니다. 이러한 후측방 경고 시스템은 뒷 범퍼 양쪽 모서리 안쪽에 위치한 감지 레이더를 이용하여 운전자가 인지하기 힘든 사각지대 영역을 감지하여 안전 운행할 수 있도록 도와주는 보조 시스템입니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,홈페이지,,홈페이지에 등록된 차량 정보를 삭제하고 싶습니다.,★ 홈페이지에 등록된 차량 정보 삭제하는 방법 ☞ PC : 홈페이지(kg-mobility.com)에 로그인 후 → 화면 상단의 마이페이지 → 화면 오른쪽 내 차 정보＞ 클릭 → 상단의 보유 차량 탭에서 오른쪽 끝 보유 차량 삭제 글씨 클릭 ☞ 모바일 : 홈페이지(kg-mobility.com) 오른쪽 상단의 3줄 전체메뉴 → 화면 맨 아래 왼쪽 로그인 → 오른쪽 슬라이드 메뉴의 회원명 터치 → 화면 오른쪽 내 차 정보＞ 터치 → 보유 차량 탭에서 오른쪽 끝 보유 차량 삭제 글씨 터치,2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,갑자기 글로벌 경고등이 점등됩니다.,"시동 후 또는 운행 중 항아리 안에 느낌표가 있는 모양의 경고등이 점등되는 경우가 간혹 있습니다. 이 경고등은 글로벌 경고등 또는 글로벌 워닝 경고등입니다. 글로벌 경고등은 타이어에 파스가 났거나 규정 공기압보다 높거나 낮은 경우 점등됩니다. 특히 시동 직후 또는 타이어 위치 교환 후 공기압을 감지하지 못하는 경우에도 점등될 수 있습니다. 이런 경우에는 20km/h 이상의 속력으로 10분 정도 운행하시면 자동으로 공기압을 인식하여 소등됩니다. 이에 우선 육안상 파스난 곳이 있는지 확인 후 이상이 없다면 10분 이상 운행해 보시고 그래도 계속 점등되어 있다면 가까운 서비스 네트워크 또는 타이어 전문점 통해 공기압을 확인해 주시기 바랍니다. 타이어 공기압은, 타이어 수명뿐 아니라 노면과의 마찰력에 연계돼 연비에 영향을 미치는 중요한 요인입니다. 그뿐 아니라 타이어 접지면의 폭과 깊이는 승차감, 제동거리 등 교통안전에도 영향을 주기 때문에 적정 공기압을 유지하는 것이 중요합니다. 그러나 타이어 공기압은 3개월마다 10%(3~4 psi)씩 줄어들기 때문에 최소한 3개월마다 타이어 공기압을 점검해 주셔야 합니다. 그래서 줄어드는 공기압을 감안하여 규정 공기압보다 약 10% 정도 더 높게 공기압을 주입해 주시면, 연비와 조향 편의성 등도 향상됩니다. 특히 주위 온도가 매우 낮아질수록 타이어 내부 공기의 온도가 낮아지기 때문에, 겨울철에는 여름철 대비 공기압이 최대 40%까지 줄어들게 됩니다. 이에 더욱 주의를 기울여 관리해 주셔야 하는 항목입니다. 이와 관련된 내용은 교통안전공단에서 운영하는 경제운전 에코드라이브 홈페이지( https://www.kotsa.or.kr/ecodriving/ )에서도 확인해 보실 수 있습니다. 자료출처 : https://www.kotsa.or.kr/ecodriving/web/board/BoardView.jsp?act_cls=4&act_id=22&categoryId=&boardId=brodcast&doc_no=881",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,IR 자료실,,계획된 신차 로드맵을 앞당길 계획은 없는지 설명해주세요.,"당초 발표한 KGM 의 신차 로드맵은 당사의 모든 역량을 집중 , 안정된 품질과 우수한 상품성을 전제로 공급한다는 최선의 일정입니다 .",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,부품,,"중앙차선유지보조(CLKA) 기능으로 작동하도록 설정해 놓았는데, 재시동하면 기능이 꺼집니다.","중앙차선유지보조(CLKA) 기능 작동 관련하여 2022년 1월부터 관련 법규가 운행 중 필요 시 작동시키도록 개정되어서, 2022년 1월 이후 생산된 차량은 시동을 켜면 항상 CLKA 기능이 꺼진 상태가 됩니다. 그래서 시동이 걸린 후 운전석 도어쪽 송풍구 아래의 작동 스위치를 눌러 중앙차선유지보조 기능을 작동시켜야 합니다. (토레스 차종은 핸들 왼쪽 아래에 차선유지보조 작동 버튼이 있습니다) 그러나 차선유지보조(LKA)와 차선이탈경고(LDW) 기능은 작동 상태로 시동을 껐다가 재시동해도 계속 작동하므로, 계기판 사용자 설정의 주행보조 설정 메뉴 중 차선유지보조 항목에서 LDW/LKA/CLKA 중에서 LKA 또는 LDW로 선택해 주시기 바랍니다. ※ 토레스 차종은, LDW/LKA 기능과 CLKA 기능이 개별적으로 작동합니다. 이에 핸들 왼쪽에 차선유지보조 작동 버튼을 길게 누르면 계기판에 차선유지보조 표시등이 점등/소등됩니다. 그리고 핸들 왼쪽에 작동 버튼을 짧게 누르면 CLKA가 작동하며, 계기판에 별도로 중앙차선유지보조 표시등이 점등됩니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,내리막길 주행 시 RPM이 상승합니다. 이상인가요?,"내리막길에서는 변속기에 적용된 경사로 주행 모드에 의해 가속페달을 밟지 않으면 상단으로 변속되지 않아 RPM이 상승합니다. ※ 경사로 주행 모드란? 내리막길에서는 가속페달을 밟지 않아도 차량 하중으로 인해 쉽게 가속되므로, 안전을 위해 내리막길에서는 엔진 브레이크가 우선 작동하여 가속페달을 밟지 않으면 상단으로 변속되지 않도록 제어하는 작동 로직입니다. 이는 당사 모든 RV 차량의 변속기에 적용되어 있습니다. 그리고 내리막길에서 가속해야 하는 상황에서는 가속페달에서 발을 뗐다가 다시 밟아주셔야 상단으로 변속됩니다.",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,스마트 도어 자동 잠김(오토 클로징) 설정은 어떻게 해야 하나요?,"*스마트키로 설정하는 방법* 1. 시동 스위치 ON 상태에서 비상 경고등 스위치를 눌러주십시오. 2. 스마트 키의 도어 잠금 버튼을 2초 이내 연속 3회를 누르면 설정음이 발생하며 설정/해제 가능합니다. *고급형 계기판 타입* 1. 핸들 오른쪽 메뉴 버튼(공책 모양)을 눌러서 사용자 설정 메뉴(톱니 모양)로 진입합니다. 2. 사용자 설정에서 차량 설정 → 도어/테일게이트 → 스마트 도어 자동 잠김 표시를 체크하시면 됩니다. *기본형 계기판 타입* 1. 핸들 오른쪽 메뉴 버튼(공책 모양)을 눌러서 사용자 설정 메뉴(톱니 모양)로 진입합니다. 2. 사용자 설정에서 도어/테일게이트 → 스마트 도어 자동 잠김 표시를 체크하시면 됩니다. ※ 스마트 도어 자동 잠김(오토 클로징) 설정 후 작동이 안 되거나 자동으로 해제되는 경우, 스마트키의 배터리 전압이 낮아진 상태이니 스마트키 배터리(CR-2032 / 1개)를 신품으로 교환 후 재설정해주십시오. ※ 티볼리와 코란도, 2022.01월 이후 뉴렉스턴 스포츠/칸 차량의 경우, 간혹 장기주차모드가 선택되어 있으면 스마트 도어 자동 잠김(오토 클로징)과 오토 어프로치 항목이 비활성화되니, 설정을 확인해 주십시오. ☞ 계기판 사용자 설정 메뉴 → 차량 설정 → 편의 기능 → 장기주차모드 : 체크 해제",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,라이트 스위치를 껐는데도 후미등은 계속 점등되어 있습니다. 정상인가요?,"2016.01월부터 낮 시간에도 차량을 쉽게 인식하여 사고를 방지할 수 있도록 차량에 주간주행등(Daytime Running Light / DRL)을 의무 장착하는 제도가 도입되었습니다. 그래서 시동이 걸린 상태에서는 차량 앞쪽의 미등이 주간주행등으로 작동하면서 평소 미등 밝기보다 밝게 점등되는데, 차량 뒤쪽의 리어 콤비램프의 미등 역시 동시에 점등됩니다. (일부 차량은 번호판등도 함께 점등될 수 있습니다) 그리고 현재 KG모빌리티에서 양산되는 차량은, 라이트 스위치를 끄고 주차 브레이크를 체결한 상태에서는 주간주행등이 소등되기 때문에 후미등도 함께 소등됩니다. 다만, 아래의 차량은 라이트 스위치를 끄고 주차 브레이크를 체결한 상태에서도 주간주행등이 소등되지 않습니다. - 2015.09월 이전 렉스턴W - 2016.01월 이전 코란도C와 코란도 스포츠 - 2016.09월 이전 티볼리 - 코란도 투리스모 차량은 DRL이 적용되지 않았습니다. ※ 주간주행등(DRL) 작동해제 조건 ① 시동 스위치 ACC 또는 OFF 상태 ② 전조등(헤드램프)을 켜거나, 오토라이트 상태에서 전조등이 켜진 상태 ③ 프런트 안개등을 켰을 때 ④ 라이트 스위치 OFF 및 주차 브레이크 작동 상태에서 정차 또는 3km/h 이하 속력으로 운행 시 (EPB 적용 차량의 경우, AUTO HOLD 스위치 OFF 상태) ※ 토레스 EVX 차종: 유틸리티 모드 등 사용 시 오토홀드 해제 후 EPB(전자식 주차 브레이크) 체결했어도 DRL 소등되지 않는다면 기어레버 P단 체결해 주시면 됩니다. ☞ 유튜브 쇼츠 참고: https://www.youtube.com/shorts/mbfe5uHSEYE",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
KGM,차량정비,,요소수 잔량을 확인할 수 있는 방법이 있나요?,"계기판의 트립 메뉴에서 요소수 레벨 게이지를 확인하실 수 있습니다. 핸들 오른쪽 위쪽의 공책 모양 아이콘의 메뉴 버튼과 바로 아래 꺾어진 화살표 아이콘의 툭 튀어나온 move 버튼을 이용하시면 됩니다. 핸들 오른쪽 메뉴 버튼을 여러 번 눌러 트립 메뉴의 항목(주행가능거리, 주행거리 A/B, 공기압 등) 중 한 가지 표시될 때 move 버튼을 누르지 마시고 짧게 위나 아래 한 방향으로 여러 번 올리거나 내리면 막대 모양의 요소수 레벨 게이지가 표시됩니다. 요소수 레벨 게이지는 실제 잔량(예. 10 리터 등)을 표시해 드리는 것은 아니고, 탱크 내에 요소수가 얼마나 남았는지 [0, 1/2, 1]로 표시해 드리고 있습니다. ※ 차종별 요소수 레벨 게이지 눈금의 실제 요소수량 * G4 렉스턴, 올 뉴 렉스턴, 렉스턴(무쏘) 스포츠/칸 - 눈금 1 : 20 ℓ , 눈금 1/2 : 10 ℓ, 눈금 0 : 0 ℓ * 티볼리, 코란도 - 눈금 1 : 11 ℓ , 눈금 1/2 : 5.5 ℓ, 눈금 0 : 0 ℓ",2026-06-28,https://www.kg-mobility.com/sr/online-center/faq/detail?searchWord=&categoryCd=300
