company,category,sub_category,question,answer,collected_at,source_url
BMW,FAQ,,내 차량과 My BMW 앱에 표시된 출발 시간이 다른 이유는 무엇입니까?,차량과 My BMW 앱이 출발 시간을 다르게 표시하는 경우 앱 또는 차량이 동기화되지 않았기 때문입니다. 예를 들어 지하 주차장에서는 이동통신이 원활하게 수신되지 않을 수 있습니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW를 어떻게 도난으로부터 보호할 수 있습니까?,"도난으로부터 BMW를 보호하기 위해서는 차량을 떠날 때 항상 모든 창문, 도어, 테일게이트 및 트렁크 리드와 선루프가 완전히 잠겨있는지 및 경보장치가 활성화되어 있는지 확인해야 합니다. BMW의 사양에 따라 “도난방지 기록장치”가 My BMW 앱을 통해 절도 시도에 대해 알립니다. 차량 키의 무선신호를 권한이 없는 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 사용법 비디오: BMW용 BMW 모빌리티 세트 사용법.,"이 BMW 사용법 비디오에서는 귀하의 BMW용 액세서리인 ""모빌리티 세트""를 사용하는 방법에 대해서 설명합니다. BMW 사용법 비디오: https://youtu.be/rpZUzcGV2Tw",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 사용법 비디오: Operating System 7을 탑재한 BMW의 무선 충전 트레이 사용법.,"이 BMW 사용법 비디오에서는 Operating System 7을 탑재한 BMW의 무선 충전 트레이를 사용하는 방법에 대해서 설명합니다. 고객님의 BMW 차량이 출고된 국가, 모델, 제조일자, 소프트웨어 버전, 사양에 따라 사용 가능 여부와 기능범위 및 작동방법에 차이가 있을 수 있습니다. BMW 사용법 비디오: h...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,어떤 BMW 모델이 두 개 이상의 ISOFIX 유아석 부착점을 제공합니까?,BMW X7(G07)과 BMW 2 시리즈 그란 투어러(F46)(제조 연도 2015년부터)에는 ISOFIX 유아석용 부착점이 두 개 이상 있습니다. BMW X7(G07)에서는 제3 시트열 덕분에 최대 네 개의 ISOFIX 유아석을 부착할 수 있습니다. BMW 2 시리즈 그란 투어러(F46)에는 사양 및 국가별 사양에 ...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 헤드업 디스플레이에는 어떤 정보가 표시됩니까?,"BMW의 BMW 헤드업 디스플레이(HUD)에서 다음과 같은 보고 싶은 정보를 직접 선택할 수 있습니다. 시작 화면, 운전자 지원 시스템(예: 액티브 크루즈 컨트롤, 접근 경고장치, 제한속도 안내 기능), 체크컨트롤 메시지, 내비게이션, 목록(예: 엔터테인먼트 또는 통신용) 또는 운전 모드. 주간 디자인에서 야간 디자...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 플러그인 하이브리드 전기 자동차의 고전압 배터리를 예열할 수 있습니까?,아니오. BMW 플러그인 하이브리드 전기 자동차의 고전압 배터리는 예열할 수 없습니다. 출발 시간에 맞춰 고객님의 BMW 플러그인 하이브리드 전기 자동차를 냉/난방하면 탑승자 공간만 냉/난방됩니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW에서 Apple CarPlay 내비게이션을 어떻게 사용합니까?,"BMW 오퍼레이팅 시스템 7을 탑재한 BMW에서 Apple CarPlay 내비게이션을 사용하려면 Apple CarPlay를 시작하고 다음 순서로 선택하십시오. ""내비게이션"" > ""CarPlay 지도"".",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,"BMW에 ""EGR(배기가스 재순환장치 냉각기)"" 리콜 조치가 적용됩니까?",현재 분석 결과 특정 BMW 모델의 EGR(배기가스 재순환장치 냉각기)가 BMW Group의 품질 기준을 충족하지 않으며 차량 수명 주기에 걸쳐 누출이 발생할 수 있는 것으로 나타났습니다. 모든 해당 차량 소유주는 2023년 6월부터 사전 안내를 받습니다. 이는 고객님의 BMW 내 EGR과 관련하여 이미 기존에 수행...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,Apple CarPlay 또는 Android Auto를 BMW 디지털 프리미엄 없이 사용할 수 있습니까?,예 Apple CarPlay 또는 Android Auto를 오퍼레이팅 시스템 9을 탑재한 BMW의 기본 기능으로 BMW 디지털 프리미엄 없이도 사용할 수 있습니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW 전기 자동차 또는 플러그인 하이브리드 전기 자동차의 고전압 배터리에 대해 보증이 연장됩니까?,"품질보증서에 설명된 서비스 외에도 고객님의 BMW 전기 자동차 또는 플러그인 하이브리드 전기 자동차에 대해 고전압 배터리에 최대 주행 거리 160,000km의 보증 연장이 제공됩니다. BMW 전기 자동차(2019년 8월 이후 생산): 8년 / 160,000km BMW 플러그인 하이브리드 전기 자동차: 6년 / 1...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 7 시리즈(2022)에서 BMW Theatre Screen을 설정하는 방법은 무엇입니까?,BMW 7 시리즈(2022)에서 BMW Theatre Screen을 설정하려면 먼저 차량에 고객님의 개인용 eSIM 또는 BMW SIM Reader를 연결해야 합니다. 그다음 뒷좌석의 BMW Theatre Screen을 활성화하여 Amazon Fire TV의 초기화를 시작합니다. 선호하는 언어를 선택한 후 Amazo...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW X1 (2022년 11월) 완전 변경 모델에서 어떻게 웰컴라이트를 활성화합니까?,"차량에 접근하거나 잠금을 해제할 때 BMW X1 (2022년 11월) 완전 변경 모델의 외부 조명 및 실내 조명의 라이트 기능이 일정 시간 동안 자동으로 켜집니다. BMW에서 웰컴라이트를 활성화하려면 BMW 컨트롤 디스플레이에서 다음 순서로 선택하십시오. 메뉴 앱 > ""차량"" > ""외부 조명"" > ""설정"". 설정은 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,부분변경된 BMW X5와 X6 (2023년 4월 생산)에 있는 파노라마 글라스 선루프 스카이 라운지의 이점은 무엇입니까?,"부분변경된 BMW X5와 X6 (2023년 4월 생산) 일부 모델에 제공되는 ""파노라마 글라스 선루프 스카이 라운지""는 약 2.5 제곱미터 크기인 복합 유리 구조를 통해 자외선 광선을 최대한 막아 주고 소음을 더 많이 차단합니다. 특히 어두울 때는 15,000개 이상의 조명 요소로 구성된 램프 그래픽이 분위기 있는 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,"BMW에서 기존 이동통신 약정계약으로 ""개인용 eSIM""을 사용할 수 있습니까?","개인용 eSIM을 사용하기 위해서는 BMW 오퍼레이팅 시스템 8 이상을 탑재한 고객님의 BMW에 선택사양 ""개인용 eSIM""(SA 6PA)이 필요합니다. 출고 국가에 따라 기존 이동통신 약정계약을 위한 ""eSIM"" 요금 옵션이나 BMW 액세서리 ""BMW SIM 리더"" 및 이동통신 약정계약을 위한 나노 SIM 카드가 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,My BMW 앱에서 나의 BMW i의 현재 전기 주행 가능 거리를 표시할 수 있습니까?,예 My BMW 앱의 지도에 BMW의 현재 전기 주행 가능 거리를 표시하려면 “지도” > “지도 설정” > “전기 주행 가능 거리 표시”를 선택하십시오.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW에 어떤 스노우 체인을 적용할 수 있습니까?,출고 국가 및 모델에 따라 BMW 액세서리 스토어 또는 담당 BMW 공식 서비스 센터에서 고객님의 BMW를 위한 다양한 스노우 체인 품목을 확인할 수 있습니다. 고객님의 BMW 공식 서비스 센터는 고객님의 차량과 희망 사항에 부합하는 제품을 선택하는 데 있어 기꺼이 조언해 드립니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,My BMW 앱에서 예약한 서비스 스케줄을 BMW 웹사이트에서 변경하거나 취소할 수 있습니까?,My BMW 앱을 사용하여 예약한 서비스 스케줄은 BMW 웹사이트에서 취소할 수 있습니다. BMW 웹사이트의 머리글에 있는 프로필 아이콘을 클릭하고 BMW ID로 로그인하십시오. 로그인에 성공했다면 프로필 아이콘을 다시 클릭한 후 내 주문- BMW 온라인 예약시간 약속 순으로 선택하십시오. 그런 다음 휴지통 아...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 사고 처리 서비스(긴급 전화)는 어떻게 작동합니까?,제조일자가 2017년 7월 이후인 BMW에 해당 기술이 탑재되어 있으면 센서가 모든 유형의 사고를 감지합니다. 에어백의 트리거링 임계값 미만이며 육안으로 확인할 수 있는 손상이 없는 가벼운 충돌도 감지합니다. 이러한 유형의 사고가 발생하면 BMW 자동차에는 해당하는 체크 컨트롤 메시지가 표시되며 요청 시 BMW 사고...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW M 차량 스티어링 휠의 M1/M2 버튼 설정을 어떻게 구성합니까?,"스티어링 휠의 M1/M2 버튼을 통해 드라이빙 다이내믹 및 구동 시스템의 두 가지 설정을 구성하고 필요 시 불러올 수 있습니다. 활성화된 설정은 계기판에서 ""M1"" 또는 ""M2"" 아이콘으로 표시됩니다. 설정을 구성하려면 센터 콘솔의 SETUP 버튼을 누르고 ""M1 구성"" 또는 ""M2 구성""을 선택하십시오. 모델 및 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,년 8월 현재 BMW X3 및 BMW X4 모델에서는 어떤 구동 시스템 및 모델개선 버전을 사용하고 있습니까?,"2021년 8월 부분 변경 모델 BMW X3에는 6기통 엔진 1개(BMW X3 M40i)와 4기통 엔진 3개(BMW X3 20d, BMW X3 20i, 플러그인 하이브리드 버전 BMW X3 30e)를 장착합니다. 마찬가지로 BMW X4 모델에는 6기통 엔진 1개(BMW X4 M40i)와 4기통 엔진 2개(BMW X4...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW 차량에서 내비게이션 지도가 업데이트되면 제한속도 안내에 대한 정보도 업데이트됩니까?,예 BMW 차량에서 내비게이션 지도를 업데이트하면 지도 제조회사가 이 데이터를 기록하고 내비게이션 지도 버전에 저장한 경우 제한속도 안내에 대한 정보도 업데이트됩니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 프리미엄 셀렉션 중고차의 “360° 서라운드 체크”는 무엇입니까?,"“360° 서라운드 체크”는 BMW 공식 테크니션의 전문 지식으로 차량의 모든 핵심 항목들을 철저하게 점검하며, 고객님께 해당 차량의 모든 점검 이력을 상세히 알려드립니다. 5년 10만km 이내 차량에 대해 판매되는 모든 BMW 공식 인증중고차 차량은 해당 검사를 진행하며, 고객님께 점검 서류를 제공하고 있습니다.",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW에서 에어콘솔 게임 앱은 어떤 게임을 제공합니까?,에어콘솔 게임 앱은 대기 시간을 즐겁게 보낼 수 있도록 다양한 게임을 제공합니다. BMW 커브드 디스플레이가 화면으로 사용되며 스마트폰이 컨트롤러로 사용됩니다. 스마트폰을 컨트롤러로 설정하려면 컨트롤 디스플레이의 QR 코드를 스캔하거나 주어진 숫자 코드를 스마트폰 브라우저 www.airconsole.com 에서 입력...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW에서 Apple CarPlay를 사용할 수 있는 기기는 무엇인가요?,고객님의 BMW에 연결할 수 있는 Apple CarPlay는 Apple iPhone(iOS 9.3 이상이 설치된 iPhone 5부터)을 통해서만 사용할 수 있습니다. Apple iPad와 같은 다른 장치에서는 Apple CarPlay를 사용할 수 없습니다. 호환되는 장치에 대한 자세한 내용은 www.apple.com...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW iX1 (2022년 11월) 완전 변경 모델의 고전압 배터리의 용량은 얼마입니까?,BMW iX1 xDrive30의 고전압 배터리의 용량은 66.5kWh입니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 사용법 비디오: BMW의 앰비언트 에어 패키지의 방향제 카트리지를 교체하는 방법.,이 BMW 사용법 비디오에서는 BMW 차량에 있는 앰비언트 에어 패키지의 방향제 카트리지를 교체하는 방법에 대해서 설명합니다. BMW 사용법 비디오: https://youtu.be/ttVhQkseVOo,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 배터리 가드를 사용하는 방법은 무엇입니까?,BMW 배터리 가드는 차량 배터리의 충전상태가 매우 낮아지게 되면 이메일 및 SMS(선택 사항)를 통해 자동으로 이에 대해 알려 줍니다. BMW 자동차가 BMW ID에 연결되어 있으면 BMW 배터리 가드는 BMW 텔레서비스와 연동하여 자동으로 활성화됩니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW i의 드라이빙 모드 컨트롤에는 어떤 기능이 있습니까?,"드라이빙 모드 컨트롤을 사용하면 BMW i의 세 가지 주행 모드 COMFORT, ECO PRO & ECO PRO+ 중에서 선택할 수 있습니다. 이 주행 모드는 자동차의 효율성과 주행 다이내믹에 영향을 미치며, 이를 통해 예를 들어 전기 주행가능거리가 더 늘어날 수 있습니다.",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 셀렉티브 빔은 어떻게 작동합니까?,"""BMW 셀렉티브 빔""은 상향 전조등 지원 기능으로 마주 오는 자동차와 선행 자동차를 감지하여 해당 자동차가 상향등으로 인한 눈부심을 피할 수 있도록 자동으로 조도를 낮춥니다. 이를 위해 룸미러 베이스에 있는 카메라가 자동차 전방 영역을 감시합니다. 영상데이터가 컨트롤 유닛으로 전송되어 순식간에 다른 자동차가 있는 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,부분변경된 BMW X5 (2023년 4월 생산)에는 어떤 기본 사양이 포함됩니까?,"부분변경된 BMW X5 (2023년 4월 생산)의 기본 사양에는 다음과 같은 요소가 포함됩니다. BMW Curved Display가 있는 BMW Operating System 8(또는 2023년 7월 이후 생산된 차량이거나, 이전 출고 차량의 경우 2023년 7월 이후 원격 소프트웨어 업그레이드 설치를 통해 BMW ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,해당 프로그램의 대상자인지 어떻게 확인할 수 있습니까?,"해당 프로그램은 해외에 주둔하는 미합중국 군인에게 혜택을 제공하고 있습니다. 이 프로그램은 모든 현역 군인, 민간 ID 카드 소지자 및 차량 구입 시점에 한국에서 임시 근무(TDY)하는 근무자에게 적용됩니다.",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내가 차량에서 멀어질 때 왜 내 BMW가 컴포트 액세스로 비접촉식으로 잠기지 않습니까?,컴포트 액세스 기능이 있는 고객님의 BMW는 고객님이 차량 키를 소지한 채 잠금 구역(도어 손잡이의 약 2m 반경)을 떠나면 비접촉식으로 잠깁니다. 모든 도어 및 트렁크 리드는 잠겨있어야 하며 주행 준비모드가 차단되어야 합니다. 차량에서 반경 6m 이내에 다른 차량 키가 없어야 합니다. BMW iDrive에서 자동 ...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW 7 시리즈(2022)의 자동 도어를 기계식으로 여는 방법은 무엇입니까?,"BMW 7 시리즈(2022)의 자동 도어는 기계식으로도 열 수 있습니다. 내부에서 모든 도어를 기계적으로 열 수 있도록 도어 트림 패널의 아래쪽 영역에 도어 안쪽 핸들이 있습니다. 외부에서 기계적으로 운전석 도어를 열려면, 차량 키의 하우징에 있는 비상 키를 사용하십시오. 도어 손잡이 아래의 커버를 안쪽으로 밀고 측...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW iX(2021년 11월 이후) 및 BMW iX(2025년 3월 이후)에 있는 앰비언트 라이트의 장점은 무엇입니까?,"내 BMW iX(2021년 11월 이후) 및 BMW iX(2025년 3월 이후)의 앰비언트 라이트(SA 4UR)는 특히 어두울 때 차량 내부 공간에 편안하고 아늑한 조명 분위기를 연출합니다. 하지만 도어의 LED 라이트 스트립은 낮에도 잘 보이며 차량의 다양한 상태를 표시합니다. 예를 들어, 녹색 라이트는 도어가 잠...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 오퍼레이팅 시스템 8.5 이상을 탑재한 내 BMW에서 자동 에어컨의 현재 설정은 어디에서 확인할 수 있습니까?,BMW 오퍼레이팅 시스템 8.5 이상을 탑재한 고객님의 BMW의 지능형 자동 에어컨은 터치를 통한 직관적인 컨트롤을 제공합니다. 화면 하단 가장자리의 메뉴에서 팬 아이콘을 탭하여 현재 온도 조절 설정을 불러오십시오. 여기서 시스템이 현재 어떻게 작동하는지를 확인할 수 있으며 모든 관련 기능에 바로 제어할 수 있습니다...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW 차량의 무선 충전용 트레이에 있는 LED는 무슨 역할을 합니까?,"고객님의 BMW 차량의 모델, 제조일자 & 사양에 따라 무선 충전용 트레이에 LED가 장착되어 있으며, 이 조명은 스마트폰의 현재 충전 상태를 보여주는 역할을 합니다. LED가 파란색으로 켜지면 스마트폰이 충전되고 있다는 의미입니다. LED가 주황색으로 켜지면 스마트폰이 지나치게 뜨거워졌거나 트레이에 이물질이 있어서...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW X1(2023년 11월 이후 생산)의 소프트웨어를 업데이트할 수 있습니까?,"BMW X1(2023년 11월 이후 생산)에는 차세대 BMW iDrive 운영 체제인 ""BMW 오퍼레이팅 시스템 9""이 기본 사양으로 탑재되며, 이 운영 체제는 BMW 리모트 소프트웨어 업그레이드를 통해 정기적으로 업데이트됩니다. 또한 ""BMW 커넥티드 드라이브 업그레이드""를 통해 이전에는 출고 시부터 선택사양으로 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW M8에 있는 Launch Control 을 사용하는 방법은 무엇입니까?,드라이브로직이 적용된 M 스텝트로닉 변속기가 장착된 BMW M8에서 런치 컨트롤(Launch Control)을 사용하려면 엔진이 작동 온도에서 가동되어야 합니다. 스티어링 휠의 조향각은 30°보다 크면 안 됩니다. 버튼을 4초 동안 눌러서 다이내믹 스태빌리티 컨트롤(DSC)을 비활성화합니다. 시퀴엔셜 모드와 세 번째...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,타이어 수리 세트 플러스는 어떻게 사용합니까?,타이어 수리 세트 플러스를 고정하기 전에 먼저 주입 호스를 풀어야 합니다. 그런 다음 바퀴의 밸브 캡을 돌려 빼내고 주입 호스의 연결기구를 시계 방향으로 돌려 타이어 밸브에 장착하십시오. 타이어 수리 세트 플러스를 고정하려면 휠 중앙에서 자석 받침을 휠 스터드의 구멍에 삽입하고 가이드 핀을 휠 스터드 사이의 작은 구...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW X1 (2022년 11월) 완전 변경 모델의 에어컨장치의 오토프로그램을 사용하여 어떻게 탑승자 공간의 온도를 빠르게 조정할 수 있습니까?,BMW X1 (2022년 11월) 완전 변경 모델의 에어컨장치의 오토프로그램은 탑승자 공간을 설정된 온도로 냉방 또는 난방하고 해당 온도를 지속적으로 유지합니다. 냉/난방 탭의 표시는 냉/난방 시스템의 현재 난방 또는 냉방 상태에 대한 정보를 제공합니다. 원하는 실내 온도에 도달하는 즉시 바가 더이상 표시되지 않습니...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW X1(2022년 7월 - 2023년 10월 생산)에서 어떤 디지털 서비스를 이용할 수 있습니까?,"BMW X1(2022년 7월 - 2023년 10월 생산)에는 BMW Live Cockpit Plus를 포함한 차세대 BMW iDrive 운영 체제인 ""BMW 오퍼레이팅 시스템 8""을 표준사양으로 이용할 수 있습니다. BMW 오퍼레이팅 시스템 8을 이용하여 BMW ID를 기반으로 고객에게 맞춘 확장된 기능 및 서비스의...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 사용법 비디오: Operating System 7을 탑재한 BMW의 외부 조명등 설정을 변경하는 방법.,"이 BMW 사용법 비디오에서는 Operating System 7을 탑재한 BMW의 외부 조명등 설정을 변경하는 방법에 대해서 설명합니다. 귀하의 BMW 차량이 출고된 국가, 모델, 제조일자, 소프트웨어 버전, 사양에 따라 사용 가능 여부와 기능범위 및 작동방법에 차이가 있을 수 있습니다. BMW 사용법 비디오: ht...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW X3(2024년 8월 이후)의 BMW 디지털 키 Plus는 어떤 이점을 제공합니까?,귀하의 BMW 및 스마트폰 또는 스마트 워치 모델의 국가와 사양에 따라 기본 사양인 “컴포트 액세스”(SA 322)를 탑재한 귀하의 BMW X3(2024년 8월 이후)를 BMW 디지털 키 플러스로 잠그거나 잠금 해제하고 시동할 수 있습니다. 차량에 접근하면 잠금이 자동으로 해제됩니다. 차량 근처에서는 스마트폰이나 스...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 액세서리용 예비 키를 어디에서 받을 수 있습니까?,BMW 루프 바 또는 BMW 루프 박스와 같은 BMW 순정 액세서리의 예비 키는 담당 BMW 서비스 센터에서 제공됩니다.,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 5 시리즈(2023) 플러그인 하이브리드 모델의 고전압 배터리 용량은 얼마입니까?,"BMW 5 시리즈(2023) 플러그인 하이브리드 모델 버전 BMW 550e xDrive, BMW 530e xDrive 및 BMW 530e sDrive의 고전압 배터리의 총 용량은 22.1kWh입니다. 이로써 모델에 따라 79에서 103킬로미터를 순수 전기로 주행할 수 있으며, 이때 주행 위치에서 배기 가스가 전혀 발...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW는 인텔리전스 이머전시 콜 작동 시 어떤 데이터를 전송합니까?,"고객님의 BMW는 인텔리전스 이머전시 콜 작동 시 GPS 위치 데이터 및 주행방향을 전송합니다. 또한 BMW 비상호출센터는 구조대가 최선으로 지원할 수 있도록 차대번호(VIN 넘버), 차량 색상 및 사고의 심각도와 차량 내 탑승 인원 등을 나타내는 다양한 차량 센서의 추가 정보를 수신합니다. BMW 사용법 비디오...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 공식 인증 중고차에서 구매할 수 있는 BMW service Inclusive(BSI) 패키지가 있나요?,"BMW 공식 인증 중고차를 위한 BMW Service Inclusive(BSI) 상품은 없습니다. 다만, BSI 기간이 만료된 60개월이상 차량(만5년)대상으로 BMW 서비스케어 플러스 구독 상품을 구매하실 수 있습니다. BMW 서비스케어 플러스에 대한 자세한 내용은 하기 링크를 통해 확인하실 수 있습니다.",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW 웹사이트에서 선호하는 BMW 공식 서비스 센터를 어떻게 저장하거나 변경할 수 있습니까?,"BMW 웹사이트에서 선호하는 BMW 공식 서비스 센터를 저장하거나 변경하려면 BMW 웹사이트 상단에 프로필 아이콘을 클릭한 후 BMW ID로 로그인하십시오. 로그인 후 프로필 아이콘을 다시 클릭하여 ""내 차량""> ""차량 세부정보""> ""서비스 센터"". BMW 서비스 센터를 찾아서 선호하는 BMW 공식 서비스 센터로 저...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW i4 M50은 어떻게 400 kW(544 hp) 출력의 전기모터 동력을 도로로 전달할 수 있습니까?,"BMW i4 M50에 탑재된 400 kW(544PS) 출력의 전기모터의 동력은 ​​어댑티브 M 스포츠 서스펜션, 낮아진 무게중심 및 BMW 3 시리즈 모델에 비해 70% 강성을 높인 스트럿 패키지를 통해 도로로 전달됩니다. 여기에는 앞차축에서 26 mm, 뒤차축에서 12 mm 각각 넓어진 트랙과 토크 제어 속도가 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,My BMW 앱에서 학습 기능이 탑재된 지도의 알림은 어떻게 활성화 또는 비활성화할 수 있습니까?,Operating System 8이 탑재된 BMW 차량에서는 학습된 목적지나 경로가 연결된 BMW ID에 BMW 클라우드를 사용해 저장되고 My BMW 앱에서 동기화됩니다. 구간의 현재 교통 상황과 예상 주행 시간에 대한 알림을 받게 됩니다. My BMW 앱에서 “학습 기능이 탑재된 지도”의 알림을 활성화 또는 비활...,2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW X1 (2022년 11월) 완전 변경 모델에는 어떤 엔진이 제공됩니까?,"BMW X1 (2022년 11월) 완전 변경 모델은 가솔린 차량(BMW X1 xDrive20i), 디젤(BMW X1 xDrive18d), 순수 전기 (BMW iX1 eDrive20 및 BMW iX1 xDrive30) 엔진이 제공됩니다.",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,Operating System 7을 탑재한 내 BMW에서 어떻게 전조등을 우측 주행에서 좌측 주행으로 변환합니까?,"다른 도로 이용자의 눈부심 현상을 방지하고 도로 위 최적의 조명을 위해 Operating System 7을 탑재한 BMW 에서 전조등을 우측 주행 또는 좌측 주행으로 변환할 수 있습니다. 이를 위해서는 Operating System 7을 탑재한 BMW의 BMW iDrive에서 다음과 같이 선택하십시오. ""CAR"" >...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,내 BMW X7의 2열 시트를 조정할 수 있습니까?,"BMW X7에서는 운전석 도어 안쪽에 있는 버튼을 이용해서 2열 시트를 운전석에서 전동식으로 앞/뒤로 이동할 수 있습니다. 정차 상태에서 ""REAR"" 버튼을 앞쪽이나 뒤쪽으로 한 번 누르십시오. 센터 디스플레이 내 차량 설정 메뉴에서는 해당 버튼을 통해 2열 시트의 왼쪽이나 오른쪽만, 또는 양쪽 시트 모두 움직여야 ...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,BMW에 뒷좌석 엔터테인먼트를 추가 장착할 수 있습니까?,"아니오, 선택사양인 ""뒷좌석 엔터테인먼트""가 출고 시에 장착되어 있어야 합니다. 고객님의 BMW 차량에 뒷좌석 엔터테인먼트를 추가 장착하는 것은 불가능합니다. 대신 선택사양인 ""뒷좌석 엔터테인먼트""가 장착된 차량에서는 앞좌석 등받이에 예를 들어 태블릿 고정부 등의 각종 BMW 순정 액세서리를 사용할 수 있습니다.",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
BMW,FAQ,,"내 BMW 전기 자동차에서 ""배터리 준비"" 기능을 수동으로 활성화할 수 없는 이유는 무엇입니까?","BMW 전기 자동차의 모델 및 사양에 따라 충전대에 플러그를 꽂는 즉시 충전 출력을 높이고 충전 시간을 단축하기 위해 ""배터리 준비"" 기능으로 예정된 DC 충전소에서의 충전 정차를 위해 고전압 배터리를 예열할 수 있습니다. 이 기능은 BMW iDrive에서 자동 또는 수동으로 활성화할 수 있습니다. 메뉴 앱 > ""차...",2026-06-28,https://www.bmw.co.kr/kr/s/?language=ko
